# Time-correlated data for fix ave_stress
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy
0 100
19 180 6883 1.01759e-05
20 190 6882 4.73361e-06
21 200 6881 2.03353e-06
22 210 6880 1.92188e-06
23 220 6879 3.51933e-06
24 230 6878 5.64785e-06
25 240 6877 7.30275e-06
26 250 6876 7.94158e-06
27 260 6875 7.44188e-06
28 270 6874 5.86132e-06
29 280 6873 3.2855e-06
30 290 6872 -8.7946e-08
31 300 6871 -3.75989e-06
32 310 6870 -6.90226e-06
33 320 6869 -8.62005e-06
34 330 6868 -8.36228e-06
35 340 6867 -6.19821e-06
36 350 6866 -2.78379e-06
37 360 6865 9.52414e-07
38 370 6864 4.19811e-06
39 380 6863 6.48983e-06
40 390 6862 7.72287e-06
41 400 6861 8.00029e-06
42 410 6860 7.45583e-06
43 420 6859 6.17987e-06
44 430 6858 4.26385e-06
45 440 6857 1.90102e-06
46 450 6856 -5.37016e-07
47 460 6855 -2.53738e-06
48 470 6854 -3.61857e-06
49 480 6853 -3.5339e-06
50 490 6852 -2.36724e-06
51 500 6851 -4.80971e-07
52 510 6850 1.63142e-06
53 520 6849 3.50004e-06
54 530 6848 4.78102e-06
55 540 6847 5.29312e-06
56 550 6846 5.00748e-06
57 560 6845 4.02337e-06
58 570 6844 2.54042e-06
59 580 6843 8.27924e-07
60 590 6842 -7.99295e-07
61 600 6841 -2.01347e-06
62 610 6840 -2.53608e-06
63 620 6839 -2.22644e-06
64 630 6838 -1.14906e-06
65 640 6837 4.32312e-07
66 650 6836 2.13938e-06
67 660 6835 3.59325e-06
68 670 6834 4.50488e-06
69 680 6833 4.71349e-06
70 690 6832 4.18354e-06
71 700 6831 3.00398e-06
72 710 6830 1.39958e-06
73 720 6829 -2.91874e-07
74 730 6828 -1.70285e-06
75 740 6827 -2.54078e-06
76 750 6826 -2.65789e-06
77 760 6825 -2.06436e-06
78 770 6824 -9.03358e-07
79 780 6823 5.97018e-07
80 790 6822 2.16977e-06
81 800 6821 3.53946e-06
82 810 6820 4.46306e-06
83 820 6819 4.80587e-06
84 830 6818 4.60379e-06
85 840 6817 4.0292e-06
86 850 6816 3.27844e-06
87 860 6815 2.48751e-06
88 870 6814 1.7408e-06
89 880 6813 1.11085e-06
90 890 6812 6.48623e-07
91 900 6811 3.47332e-07
92 910 6810 1.42383e-07
93 920 6809 -4.82385e-08
94 930 6808 -2.70661e-07
95 940 6807 -4.96076e-07
96 950 6806 -6.22217e-07
97 960 6805 -5.13693e-07
98 970 6804 -7.27788e-08
99 980 6803 6.97327e-07
100 990 6802 1.69457e-06
70000 100
1 0 7001 9.09351e-05
2 10 7000 8.30461e-05
3 20 6999 6.18431e-05
4 30 6998 3.31502e-05
5 40 6997 3.38043e-06
6 50 6996 -2.22868e-05
7 60 6995 -4.04707e-05
8 70 6994 -4.955e-05
9 80 6993 -4.94291e-05
10 90 6992 -4.12615e-05
11 100 6991 -2.71945e-05
12 110 6990 -1.01106e-05
13 120 6989 6.70839e-06
14 130 6988 2.00811e-05
15 140 6987 2.76424e-05
16 150 6986 2.86189e-05
17 160 6985 2.41817e-05
18 170 6984 1.69153e-05
19 180 6983 9.62856e-06
20 190 6982 4.33179e-06
21 200 6981 1.86613e-06
22 210 6980 2.01934e-06
23 220 6979 3.84353e-06
24 230 6978 6.10127e-06
25 240 6977 7.75598e-06
26 250 6976 8.26964e-06
27 260 6975 7.55927e-06
28 270 6974 5.74511e-06
29 280 6973 2.97697e-06
30 290 6972 -4.97363e-07
31 300 6971 -4.15358e-06
32 310 6970 -7.17147e-06
33 320 6969 -8.69673e-06
34 330 6968 -8.23364e-06
35 340 6967 -5.90141e-06
36 350 6966 -2.39183e-06
37 360 6965 1.34658e-06
38 370 6964 4.49873e-06
39 380 6963 6.62212e-06
40 390 6962 7.65465e-06
41 400 6961 7.74748e-06
42 410 6960 7.0747e-06
43 420 6959 5.74793e-06
44 430 6958 3.85467e-06
45 440 6957 1.56512e-06
46 450 6956 -7.82263e-07
47 460 6955 -2.70787e-06
48 470 6954 -3.75274e-06
49 480 6953 -3.6724e-06
50 490 6952 -2.53551e-06
51 500 6951 -6.84725e-07
52 510 6950 1.40408e-06
53 520 6949 3.27732e-06
54 530 6948 4.60462e-06
55 540 6947 5.20761e-06
56 550 6946 5.04338e-06
57 560 6945 4.18594e-06
58 570 6944 2.80627e-06
59 580 6943 1.1477e-06
60 590 6942 -4.89152e-07
61 600 6941 -1.77084e-06
62 610 6940 -2.39644e-06
63 620 6939 -2.19688e-06
64 630 6938 -1.21074e-06
65 640 6937 3.12959e-07
66 650 6936 1.9932e-06
67 660 6935 3.43723e-06
68 670 6934 4.34186e-06
69 680 6933 4.53847e-06
70 690 6932 3.9919e-06
71 700 6931 2.79792e-06
72 710 6930 1.18869e-06
73 720 6929 -4.95565e-07
74 730 6928 -1.89001e-06
75 740 6927 -2.70745e-06
76 750 6926 -2.80544e-06
77 760 6925 -2.18961e-06
78 770 6924 -9.85706e-07
79 780 6923 5.88596e-07
80 790 6922 2.25464e-06
81 800 6921 3.71143e-06
82 810 6920 4.69211e-06
83 820 6919 5.04643e-06
84 830 6918 4.80511e-06
85 840 6917 4.15281e-06
86 850 6916 3.31393e-06
87 860 6915 2.45255e-06
88 870 6914 1.66579e-06
89 880 6913 1.02365e-06
90 890 6912 5.69264e-07
91 900 6911 2.86209e-07
92 910 6910 1.03189e-07
93 920 6909 -5.94868e-08
94 930 6908 -2.4233e-07
95 940 6907 -4.24033e-07
96 950 6906 -5.24155e-07
97 960 6905 -4.29084e-07
98 970 6904 -4.9425e-08
99 980 6903 6.23458e-07
100 990 6902 1.52025e-06
71000 100
1 0 7101 9.09126e-05
2 10 7100 8.30075e-05
3 20 7099 6.17547e-05
4 30 7098 3.29958e-05
5 40 7097 3.17423e-06
6 50 7096 -2.25032e-05
7 60 7095 -4.06425e-05
8 70 7094 -4.96227e-05
9 80 7093 -4.93606e-05
10 90 7092 -4.10358e-05
11 100 7091 -2.68311e-05
12 110 7090 -9.67008e-06
13 120 7089 7.12916e-06
14 130 7088 2.03728e-05
15 140 7087 2.77134e-05
16 150 7086 2.84183e-05
17 160 7085 2.3714e-05
18 170 7084 1.62428e-05
19 180 7083 8.86184e-06
20 190 7082 3.6111e-06
21 200 7081 1.33362e-06
22 210 7080 1.78279e-06
23 220 7079 3.94501e-06
24 230 7078 6.5032e-06
25 240 7077 8.3465e-06
26 250 7076 8.89159e-06
27 260 7075 8.05332e-06
28 270 7074 5.99174e-06
29 280 7073 2.92824e-06
30 290 7072 -8.11106e-07
31 300 7071 -4.6408e-06
32 310 7070 -7.70755e-06
33 320 7069 -9.15255e-06
34 330 7068 -8.50422e-06
35 340 7067 -5.92962e-06
36 350 7066 -2.18188e-06
37 360 7065 1.7285e-06
38 370 7064 4.93932e-06
39 380 7063 6.98675e-06
40 390 7062 7.81839e-06
41 400 7061 7.63362e-06
42 410 7060 6.6858e-06
43 420 7059 5.16988e-06
44 430 7058 3.23043e-06
45 440 7057 1.04806e-06
46 450 7056 -1.07638e-06
47 460 7055 -2.73365e-06
48 470 7054 -3.54055e-06
49 480 7053 -3.31026e-06
50 490 7052 -2.13628e-06
51 500 7051 -3.53725e-07
52 510 7050 1.58991e-06
53 520 7049 3.28408e-06
54 530 7048 4.44904e-06
55 540 7047 4.95244e-06
56 550 7046 4.78096e-06
57 560 7045 4.0099e-06
58 570 7044 2.77957e-06
59 580 7043 1.28071e-06
60 590 7042 -2.44629e-07
61 600 7041 -1.50998e-06
62 610 7040 -2.23293e-06
63 620 7039 -2.22436e-06
64 630 7038 -1.46791e-06
65 640 7037 -1.39824e-07
66 650 7036 1.44632e-06
67 660 7035 2.9347e-06
68 670 7034 4.01489e-06
69 680 7033 4.47064e-06
70 690 7032 4.19638e-06
71 700 7031 3.2169e-06
72 710 7030 1.71138e-06
73 720 7029 -6.45809e-10
74 730 7028 -1.53905e-06
75 740 7027 -2.57402e-06
76 750 7026 -2.90578e-06
77 760 7025 -2.48412e-06
78 770 7024 -1.38923e-06
79 780 7023 1.93848e-07
80 790 7022 1.9941e-06
81 800 7021 3.67934e-06
82 810 7020 4.91573e-06
83 820 7019 5.46987e-06
84 830 7018 5.29845e-06
85 840 7017 4.54759e-06
86 850 7016 3.45682e-06
87 860 7015 2.25812e-06
88 870 7014 1.14409e-06
89 880 7013 2.74454e-07
90 890 7012 -2.47955e-07
91 900 7011 -4.21462e-07
92 910 7010 -3.40094e-07
93 920 7009 -1.40708e-07
94 930 7008 5.52332e-08
95 940 7007 1.85033e-07
96 950 7006 2.61507e-07
97 960 7005 3.59784e-07
98 970 7004 5.66917e-07
99 980 7003 9.30625e-07
100 990 7002 1.46027e-06
72000 100
1 0 7201 9.06986e-05
2 10 7200 8.27873e-05
3 20 7199 6.15433e-05
4 30 7198 3.28281e-05
5 40 7197 3.08878e-06
6 50 7196 -2.249e-05
7 60 7195 -4.0545e-05
8 70 7194 -4.94721e-05
9 80 7193 -4.91816e-05
10 90 7192 -4.08382e-05
11 100 7191 -2.66188e-05
12 110 7190 -9.44912e-06
13 120 7189 7.34811e-06
14 130 7188 2.0571e-05
15 140 7187 2.78693e-05
16 150 7186 2.85203e-05
17 160 7185 2.37651e-05
18 170 7184 1.62532e-05
19 180 7183 8.8361e-06
20 190 7182 3.54088e-06
21 200 7181 1.20462e-06
22 210 7180 1.59227e-06
23 220 7179 3.71225e-06
24 230 7178 6.26306e-06
25 240 7177 8.13362e-06
26 250 7176 8.72871e-06
27 260 7175 7.95333e-06
28 270 7174 5.96781e-06
29 280 7173 2.99578e-06
30 290 7172 -6.44551e-07
31 300 7171 -4.38559e-06
32 310 7170 -7.39058e-06
33 320 7169 -8.80812e-06
34 330 7168 -8.16756e-06
35 340 7167 -5.63417e-06
36 350 7166 -1.9603e-06
37 360 7165 1.84773e-06
38 370 7164 4.93812e-06
39 380 7163 6.86201e-06
40 390 7162 7.58933e-06
41 400 7161 7.34442e-06
42 410 7160 6.39822e-06
43 420 7159 4.94832e-06
44 430 7158 3.12521e-06
45 440 7157 1.08479e-06
46 450 7156 -9.00762e-07
47 460 7155 -2.4444e-06
48 470 7154 -3.17834e-06
49 480 7153 -2.926e-06
50 490 7152 -1.78968e-06
51 500 7151 -1.0919e-07
52 510 7150 1.67868e-06
53 520 7149 3.19015e-06
54 530 7148 4.18058e-06
55 540 7147 4.55321e-06
56 550 7146 4.32242e-06
57 560 7145 3.5723e-06
58 570 7144 2.42991e-06
59 580 7143 1.05914e-06
60 590 7142 -3.26281e-07
61 600 7141 -1.45806e-06
62 610 7140 -2.05905e-06
63 620 7139 -1.9429e-06
64 630 7138 -1.1072e-06
65 640 7137 2.44555e-07
66 650 7136 1.77704e-06
67 660 7135 3.13932e-06
68 670 7134 4.05509e-06
69 680 7133 4.35547e-06
70 690 7132 3.97264e-06
71 700 7131 2.94269e-06
72 710 7130 1.43502e-06
73 720 7129 -2.44607e-07
74 730 7128 -1.72402e-06
75 740 7127 -2.67472e-06
76 750 7126 -2.90123e-06
77 760 7125 -2.37239e-06
78 770 7124 -1.20181e-06
79 780 7123 3.96472e-07
80 790 7122 2.14139e-06
81 800 7121 3.71354e-06
82 810 7120 4.80802e-06
83 820 7119 5.22038e-06
84 830 7118 4.93426e-06
85 840 7117 4.12008e-06
86 850 7116 3.03043e-06
87 860 7115 1.90066e-06
88 870 7114 9.20049e-07
89 880 7113 2.27857e-07
90 890 7112 -1.14878e-07
91 900 7111 -1.51149e-07
92 910 7110 6.98013e-10
93 920 7109 2.03668e-07
94 930 7108 3.47796e-07
95 940 7107 3.81006e-07
96 950 7106 3.26142e-07
97 960 7105 2.76979e-07
98 970 7104 3.55195e-07
99 980 7103 6.49209e-07
100 990 7102 1.19121e-06
73000 100
1 0 7301 9.09627e-05
2 10 7300 8.30479e-05
3 20 7299 6.17818e-05
4 30 7298 3.30145e-05
5 40 7297 3.18933e-06
6 50 7296 -2.24957e-05
7 60 7295 -4.06566e-05
8 70 7294 -4.96737e-05
9 80 7293 -4.94519e-05
10 90 7292 -4.11506e-05
11 100 7291 -2.69344e-05
12 110 7290 -9.72045e-06
13 120 7289 7.16178e-06
14 130 7288 2.0488e-05
15 140 7287 2.78779e-05
16 150 7286 2.85798e-05
17 160 7285 2.38182e-05
18 170 7284 1.62492e-05
19 180 7283 8.75134e-06
20 190 7282 3.38705e-06
21 200 7281 1.02301e-06
22 210 7280 1.43753e-06
23 220 7279 3.6378e-06
24 230 7278 6.31693e-06
25 240 7277 8.35706e-06
26 250 7276 9.13964e-06
27 260 7275 8.52311e-06
28 270 7274 6.61449e-06
29 280 7273 3.59642e-06
30 290 7272 -2.26437e-07
31 300 7271 -4.26463e-06
32 310 7270 -7.6311e-06
33 320 7269 -9.40796e-06
34 330 7268 -9.0527e-06
35 340 7267 -6.67324e-06
36 350 7266 -2.99106e-06
37 360 7265 9.87171e-07
38 370 7264 4.38123e-06
39 380 7263 6.69354e-06
40 390 7262 7.82807e-06
41 400 7261 7.93584e-06
42 410 7260 7.22659e-06
43 420 7259 5.86672e-06
44 430 7258 3.98773e-06
45 440 7257 1.76921e-06
46 450 7256 -4.78354e-07
47 460 7255 -2.32602e-06
48 470 7254 -3.36089e-06
49 480 7253 -3.35787e-06
50 490 7252 -2.37756e-06
51 500 7251 -7.37754e-07
52 510 7250 1.11938e-06
53 520 7249 2.78125e-06
54 530 7248 3.96078e-06
55 540 7247 4.51623e-06
56 550 7246 4.42584e-06
57 560 7245 3.75518e-06
58 570 7244 2.62952e-06
59 580 7243 1.21979e-06
60 590 7242 -2.44318e-07
61 600 7241 -1.46976e-06
62 610 7240 -2.15493e-06
63 620 7239 -2.09729e-06
64 630 7238 -1.28839e-06
65 640 7237 6.84422e-08
66 650 7236 1.63213e-06
67 660 7235 3.04012e-06
68 670 7234 4.0051e-06
69 680 7233 4.3489e-06
70 690 7232 3.9992e-06
71 700 7231 2.9987e-06
72 710 7230 1.52843e-06
73 720 7229 -1.02679e-07
74 730 7228 -1.53164e-06
75 740 7227 -2.4431e-06
76 750 7226 -2.65006e-06
77 760 7225 -2.12538e-06
78 770 7224 -9.87354e-07
79 780 7223 5.46037e-07
80 790 7222 2.20094e-06
81 800 7221 3.67505e-06
82 810 7220 4.68213e-06
83 820 7219 5.04014e-06
84 830 7218 4.74888e-06
85 840 7217 3.97898e-06
86 850 7216 2.97406e-06
87 860 7215 1.94711e-06
88 870 7214 1.05327e-06
89 880 7213 4.05692e-07
90 890 7212 6.22954e-08
91 900 7211 -4.82841e-09
92 910 7210 9.91606e-08
93 920 7209 2.4084e-07
94 930 7208 3.11201e-07
95 940 7207 2.67688e-07
96 950 7206 1.56643e-07
97 960 7205 9.92707e-08
98 970 7204 2.30825e-07
99 980 7203 6.30103e-07
100 990 7202 1.29975e-06
74000 100
1 0 7401 9.07533e-05
2 10 7400 8.28645e-05
3 20 7399 6.16846e-05
4 30 7398 3.30467e-05
5 40 7397 3.36138e-06
6 50 7396 -2.22117e-05
7 60 7395 -4.03176e-05
8 70 7394 -4.9346e-05
9 80 7393 -4.9193e-05
10 90 7392 -4.09989e-05
11 100 7391 -2.69077e-05
12 110 7390 -9.81452e-06
13 120 7389 6.97353e-06
14 130 7388 2.02535e-05
15 140 7387 2.76609e-05
16 150 7386 2.84451e-05
17 160 7385 2.38081e-05
18 170 7384 1.63668e-05
19 180 7383 8.96466e-06
20 190 7382 3.645e-06
21 200 7381 1.2704e-06
22 210 7380 1.62823e-06
23 220 7379 3.74472e-06
24 230 7378 6.33491e-06
25 240 7377 8.29785e-06
26 250 7376 9.02431e-06
27 260 7375 8.38122e-06
28 270 7374 6.4794e-06
29 280 7373 3.49949e-06
30 290 7372 -2.59899e-07
31 300 7371 -4.22544e-06
32 310 7370 -7.53589e-06
33 320 7369 -9.29568e-06
34 330 7368 -8.96656e-06
35 340 7367 -6.63735e-06
36 350 7366 -3.00327e-06
37 360 7365 9.4175e-07
38 370 7364 4.31237e-06
39 380 7363 6.59921e-06
40 390 7362 7.70613e-06
41 400 7361 7.79916e-06
42 410 7360 7.10299e-06
43 420 7359 5.7801e-06
44 430 7358 3.94761e-06
45 440 7357 1.78156e-06
46 450 7356 -4.07145e-07
47 460 7355 -2.20128e-06
48 470 7354 -3.20801e-06
49 480 7353 -3.21294e-06
50 490 7352 -2.26891e-06
51 500 7351 -6.76501e-07
52 510 7350 1.13351e-06
53 520 7349 2.75113e-06
54 530 7348 3.8927e-06
55 540 7347 4.42182e-06
56 550 7346 4.32173e-06
57 560 7345 3.66117e-06
58 570 7344 2.56672e-06
59 580 7343 1.2153e-06
60 590 7342 -1.6095e-07
61 600 7341 -1.28229e-06
62 610 7340 -1.87477e-06
63 620 7339 -1.76512e-06
64 630 7338 -9.60979e-07
65 640 7337 3.4001e-07
66 650 7336 1.81987e-06
67 660 7335 3.13927e-06
68 670 7334 4.01845e-06
69 680 7333 4.27998e-06
70 690 7332 3.85962e-06
71 700 7331 2.81374e-06
72 710 7330 1.33828e-06
73 720 7329 -2.42974e-07
74 730 7328 -1.56304e-06
75 740 7327 -2.32844e-06
76 750 7326 -2.39243e-06
77 760 7325 -1.76061e-06
78 770 7324 -5.67252e-07
79 780 7323 9.62338e-07
80 790 7322 2.55638e-06
81 800 7321 3.92757e-06
82 810 7320 4.8109e-06
83 820 7319 5.04026e-06
84 830 7318 4.62777e-06
85 840 7317 3.75574e-06
86 850 7316 2.67912e-06
87 860 7315 1.6282e-06
88 870 7314 7.75589e-07
89 880 7313 2.31952e-07
90 890 7312 2.5318e-08
91 900 7311 9.30723e-08
92 910 7310 3.12473e-07
93 920 7309 5.43223e-07
94 930 7308 6.67914e-07
95 940 7307 6.33006e-07
96 950 7306 4.81682e-07
97 960 7305 3.45481e-07
98 970 7304 3.79166e-07
99 980 7303 6.83318e-07
100 990 7302 1.27623e-06
75000 100
1 0 7501 9.09212e-05
2 10 7500 8.30453e-05
3 20 7499 6.18609e-05
4 30 7498 3.31867e-05
5 40 7497 3.42341e-06
6 50 7496 -2.22683e-05
7 60 7495 -4.0521e-05
8 70 7494 -4.9705e-05
9 80 7493 -4.96918e-05
10 90 7492 -4.15937e-05
11 100 7491 -2.75264e-05
12 110 7490 -1.03658e-05
13 120 7489 6.58378e-06
14 130 7488 2.01025e-05
15 140 7487 2.77871e-05
16 150 7486 2.88334e-05
17 160 7485 2.43942e-05
18 170 7484 1.70531e-05
19 180 7483 9.63573e-06
20 190 7482 4.18348e-06
21 200 7481 1.57649e-06
22 210 7480 1.63905e-06
23 220 7479 3.44827e-06
24 230 7478 5.77279e-06
25 240 7477 7.55877e-06
26 250 7476 8.23531e-06
27 260 7475 7.68335e-06
28 270 7474 5.99317e-06
29 280 7473 3.29654e-06
30 290 7472 -1.6929e-07
31 300 7471 -3.88767e-06
32 310 7470 -7.03881e-06
33 320 7469 -8.74777e-06
34 330 7468 -8.47584e-06
35 340 7467 -6.29566e-06
36 350 7466 -2.87314e-06
37 360 7465 8.36672e-07
38 370 7464 3.98971e-06
39 380 7463 6.11559e-06
40 390 7462 7.14957e-06
41 400 7461 7.27292e-06
42 410 7460 6.70214e-06
43 420 7459 5.57376e-06
44 430 7458 3.9683e-06
45 440 7457 2.01821e-06
46 450 7456 -3.60965e-09
47 460 7455 -1.70208e-06
48 470 7454 -2.6914e-06
49 480 7453 -2.75756e-06
50 490 7452 -1.95084e-06
51 500 7451 -5.60028e-07
52 510 7450 1.01057e-06
53 520 7449 2.38725e-06
54 530 7448 3.325e-06
55 540 7447 3.72726e-06
56 550 7446 3.60772e-06
57 560 7445 3.04394e-06
58 570 7444 2.14615e-06
59 580 7443 1.05065e-06
60 590 7442 -5.82353e-08
61 600 7441 -9.40849e-07
62 610 7440 -1.35254e-06
63 620 7439 -1.14103e-06
64 630 7438 -3.28118e-07
65 640 7437 8.84077e-07
66 650 7436 2.18593e-06
67 660 7435 3.2622e-06
68 670 7434 3.87275e-06
69 680 7433 3.88809e-06
70 690 7432 3.28787e-06
71 700 7431 2.15723e-06
72 710 7430 6.96906e-07
73 720 7429 -7.88315e-07
74 730 7428 -1.95859e-06
75 740 7427 -2.5397e-06
76 750 7426 -2.39795e-06
77 760 7425 -1.56102e-06
78 770 7424 -1.95619e-07
79 780 7423 1.44399e-06
80 790 7422 3.06675e-06
81 800 7421 4.37669e-06
82 810 7420 5.11521e-06
83 820 7419 5.14216e-06
84 830 7418 4.50668e-06
85 840 7417 3.42602e-06
86 850 7416 2.17965e-06
87 860 7415 1.0126e-06
88 870 7414 1.06676e-07
89 880 7413 -4.18108e-07
90 890 7412 -5.23383e-07
91 900 7411 -2.73393e-07
92 910 7410 1.8644e-07
93 920 7409 6.77498e-07
94 930 7408 1.03996e-06
95 940 7407 1.1855e-06
96 950 7406 1.13121e-06
97 960 7405 9.92054e-07
98 970 7404 9.21125e-07
99 980 7403 1.03563e-06
100 990 7402 1.38526e-06
76000 100
1 0 7601 9.10333e-05
2 10 7600 8.3156e-05
3 20 7599 6.19674e-05
4 30 7598 3.32828e-05
5 40 7597 3.49844e-06
6 50 7596 -2.22294e-05
7 60 7595 -4.05344e-05
8 70 7594 -4.97837e-05
9 80 7593 -4.98407e-05
10 90 7592 -4.18056e-05
11 100 7591 -2.77788e-05
12 110 7590 -1.06218e-05
13 120 7589 6.36808e-06
14 130 7588 1.99632e-05
15 140 7587 2.77374e-05
16 150 7586 2.88588e-05
17 160 7585 2.44613e-05
18 170 7584 1.71221e-05
19 180 7583 9.67051e-06
20 190 7582 4.15694e-06
21 200 7581 1.47443e-06
22 210 7580 1.46362e-06
23 220 7579 3.22068e-06
24 230 7578 5.53277e-06
25 240 7577 7.36019e-06
26 250 7576 8.13661e-06
27 260 7575 7.73217e-06
28 270 7574 6.21142e-06
29 280 7573 3.6725e-06
30 290 7572 3.19258e-07
31 300 7571 -3.356e-06
32 310 7570 -6.54187e-06
33 320 7569 -8.35603e-06
34 330 7568 -8.24339e-06
35 340 7567 -6.25675e-06
36 350 7566 -3.03869e-06
37 360 7565 4.82496e-07
38 370 7564 3.48933e-06
39 380 7563 5.5343e-06
40 390 7562 6.56756e-06
41 400 7561 6.77204e-06
42 410 7560 6.35e-06
43 420 7559 5.41081e-06
44 430 7558 4.00268e-06
45 440 7557 2.22859e-06
46 450 7556 3.40488e-07
47 460 7555 -1.2773e-06
48 470 7554 -2.24377e-06
49 480 7553 -2.34981e-06
50 490 7552 -1.65019e-06
51 500 7551 -4.28481e-07
52 510 7550 9.36236e-07
53 520 7549 2.11366e-06
54 530 7548 2.90625e-06
55 540 7547 3.25397e-06
56 550 7546 3.18604e-06
57 560 7545 2.76818e-06
58 570 7544 2.07347e-06
59 580 7543 1.18987e-06
60 590 7542 2.57325e-07
61 600 7541 -5.16796e-07
62 610 7540 -9.03954e-07
63 620 7539 -7.55219e-07
64 630 7538 -9.03659e-08
65 640 7537 8.97683e-07
66 650 7536 1.92694e-06
67 660 7535 2.73371e-06
68 670 7534 3.14158e-06
69 680 7533 3.07439e-06
70 690 7532 2.53701e-06
71 700 7531 1.60657e-06
72 710 7530 4.45551e-07
73 720 7529 -7.01251e-07
74 730 7528 -1.55918e-06
75 740 7527 -1.90592e-06
76 750 7526 -1.63634e-06
77 760 7525 -7.8552e-07
78 770 7524 4.84116e-07
79 780 7523 1.92678e-06
80 790 7522 3.26733e-06
81 800 7521 4.24539e-06
82 810 7520 4.66042e-06
83 820 7519 4.43466e-06
84 830 7518 3.66e-06
85 840 7517 2.56789e-06
86 850 7516 1.42836e-06
87 860 7515 4.58987e-07
88 870 7514 -1.97531e-07
89 880 7513 -4.61514e-07
90 890 7512 -3.27205e-07
91 900 7511 1.1603e-07
92 910 7510 6.99084e-07
93 920 7509 1.22053e-06
94 930 7508 1.50817e-06
95 940 7507 1.48496e-06
96 950 7506 1.20738e-06
97 960 7505 8.45622e-07
98 970 7504 6.02698e-07
99 980 7503 6.24481e-07
100 990 7502 9.65185e-07
77000 100
1 0 7701 9.07698e-05
2 10 7700 8.29149e-05
3 20 7699 6.17888e-05
4 30 7698 3.31899e-05
5 40 7697 3.48781e-06
6 50 7696 -2.21842e-05
7 60 7695 -4.04673e-05
8 70 7694 -4.97199e-05
9 80 7693 -4.97901e-05
10 90 7692 -4.17642e-05
11 100 7691 -2.77375e-05
12 110 7690 -1.05738e-05
13 120 7689 6.42631e-06
14 130 7688 2.00348e-05
15 140 7687 2.78267e-05
16 150 7686 2.89689e-05
17 160 7685 2.45879e-05
18 170 7684 1.72458e-05
19 180 7683 9.75233e-06
20 190 7682 4.14881e-06
21 200 7681 1.34348e-06
22 210 7680 1.21245e-06
23 220 7679 2.88863e-06
24 230 7678 5.18329e-06
25 240 7677 7.06374e-06
26 250 7676 7.95679e-06
27 260 7675 7.71567e-06
28 270 7674 6.37836e-06
29 280 7673 4.00713e-06
30 290 7672 7.65829e-07
31 300 7671 -2.88509e-06
32 310 7670 -6.14619e-06
33 320 7669 -8.12508e-06
34 330 7668 -8.2385e-06
35 340 7667 -6.49692e-06
36 350 7666 -3.49477e-06
37 360 7665 -1.20205e-07
38 370 7664 2.83203e-06
39 380 7663 4.92112e-06
40 390 7662 6.09165e-06
41 400 7661 6.50637e-06
42 410 7660 6.33062e-06
43 420 7659 5.62743e-06
44 430 7658 4.40334e-06
45 440 7657 2.73468e-06
46 450 7656 8.65186e-07
47 460 7655 -8.13849e-07
48 470 7654 -1.90522e-06
49 480 7653 -2.17625e-06
50 490 7652 -1.64975e-06
51 500 7651 -5.74307e-07
52 510 7650 6.95166e-07
53 520 7649 1.83517e-06
54 530 7648 2.64402e-06
55 540 7647 3.05373e-06
56 550 7646 3.08238e-06
57 560 7645 2.77948e-06
58 570 7644 2.19608e-06
59 580 7643 1.39376e-06
60 590 7642 4.89619e-07
61 600 7641 -3.18644e-07
62 610 7640 -7.97421e-07
63 620 7639 -7.79974e-07
64 630 7638 -2.55123e-07
65 640 7637 6.23115e-07
66 650 7636 1.60362e-06
67 660 7635 2.43347e-06
68 670 7634 2.93105e-06
69 680 7633 3.00916e-06
70 690 7632 2.65783e-06
71 700 7631 1.93123e-06
72 710 7630 9.58397e-07
73 720 7629 -5.55958e-08
74 730 7628 -8.70413e-07
75 740 7627 -1.27781e-06
76 750 7626 -1.16166e-06
77 760 7625 -5.29196e-07
78 770 7624 4.93062e-07
79 780 7623 1.69941e-06
80 790 7622 2.85397e-06
81 800 7621 3.72471e-06
82 810 7620 4.12307e-06
83 820 7619 3.97115e-06
84 830 7618 3.35278e-06
85 840 7617 2.47999e-06
86 850 7616 1.58855e-06
87 860 7615 8.51246e-07
88 870 7614 3.64861e-07
89 880 7613 1.73859e-07
90 890 7612 2.69909e-07
91 900 7611 5.72972e-07
92 910 7610 9.40233e-07
93 920 7609 1.20944e-06
94 930 7608 1.25615e-06
95 940 7607 1.04796e-06
96 950 7606 6.71352e-07
97 960 7605 3.11122e-07
98 970 7604 1.72035e-07
99 980 7603 3.86545e-07
100 990 7602 9.76842e-07
78000 100
1 0 7801 9.07076e-05
2 10 7800 8.2872e-05
3 20 7799 6.18004e-05
4 30 7798 3.32715e-05
5 40 7797 3.6323e-06
6 50 7796 -2.20024e-05
7 60 7795 -4.02829e-05
8 70 7794 -4.95662e-05
9 80 7793 -4.9692e-05
10 90 7792 -4.17348e-05
11 100 7791 -2.77752e-05
12 110 7790 -1.06599e-05
13 120 7789 6.32653e-06
14 130 7788 1.99659e-05
15 140 7787 2.78327e-05
16 150 7786 2.9081e-05
17 160 7785 2.48139e-05
18 170 7784 1.75677e-05
19 180 7783 1.01327e-05
20 190 7782 4.53691e-06
21 200 7781 1.68142e-06
22 210 7780 1.44592e-06
23 220 7779 2.98085e-06
24 230 7778 5.12432e-06
